scenario,replication,t_end,h,model,RMSE,MAE,ISE
strong_persistence,46,115,5,KernelARH,0.1884204633045198,0.1556814529095588,0.03550227099188989
strong_persistence,46,115,10,PM,0.2422002572342321,0.17436954037281902,0.0586609646043282
strong_persistence,46,115,10,PA,0.2731223217026779,0.2276626013279929,0.07459580261226108
strong_persistence,46,115,10,VAR1,0.21892089251595342,0.1807294988204603,0.047926357179981637
strong_persistence,46,115,10,ARHinc,0.24636347374319945,0.20546969221586825,0.06069496119481613
strong_persistence,46,115,10,KernelARH,0.21862229324865837,0.1806017643571163,0.04779570710530237
strong_persistence,46,116,1,PM,0.10997973962062021,0.0837562406636978,0.012095543127019421
strong_persistence,46,116,1,PA,0.1998399162776833,0.15670298297537186,0.03993599213787147
strong_persistence,46,116,1,VAR1,0.22272720323376322,0.17683461138498283,0.04960740706033406
strong_persistence,46,116,1,ARHinc,0.22856621156782259,0.17670735757676714,0.05224251307046664
strong_persistence,46,116,1,KernelARH,0.21503691109679732,0.17122183283938738,0.04624087313405191
strong_persistence,46,116,5,PM,0.12955353903984898,0.100090958238526,0.016784119477749673
strong_persistence,46,116,5,PA,0.17251769373634304,0.13597515411500788,0.02976235465210665
strong_persistence,46,116,5,VAR1,0.17778300258262061,0.13854467830642467,0.03160679600729209
strong_persistence,46,116,5,ARHinc,0.1937692041146617,0.15328478437174806,0.03754650446322943
strong_persistence,46,116,5,KernelARH,0.17721842481792274,0.1381491034056414,0.031406370094945735
strong_persistence,46,116,10,PM,0.24417152618766863,0.17907421516018793,0.05961973420081535
strong_persistence,46,116,10,PA,0.15089466652441247,0.11508364163561788,0.02276920038551365
strong_persistence,46,116,10,VAR1,0.14600286072822186,0.1066966630720793,0.02131683534082455
strong_persistence,46,116,10,ARHinc,0.16603921027488155,0.12981480713427712,0.02756901934870633
strong_persistence,46,116,10,KernelARH,0.14588322274038515,0.10664608600387966,0.02128191467712083
strong_persistence,46,117,1,PM,0.11281358173811458,0.09286993010941659,0.01272690422458226
strong_persistence,46,117,1,PA,0.1504338344151668,0.11699076921380226,0.02263033853684983
strong_persistence,46,117,1,VAR1,0.13951545327509524,0.1098905202826545,0.019464561702555283
strong_persistence,46,117,1,ARHinc,0.13573766896258307,0.10464181508740975,0.01842471477539579
strong_persistence,46,117,1,KernelARH,0.1399595823180045,0.11011994653064393,0.019588684682630284
strong_persistence,46,117,5,PM,0.13174060469659293,0.10149153906478153,0.017355586925823965
strong_persistence,46,117,5,PA,0.20467745278322685,0.16991587750834997,0.041892859677830054
strong_persistence,46,117,5,VAR1,0.1879179532074819,0.15073068859751448,0.03531315713768935
strong_persistence,46,117,5,ARHinc,0.19329394589693233,0.15994421693790345,0.037362549520406206
strong_persistence,46,117,5,KernelARH,0.18737493478755407,0.15047408246676255,0.03510936618664014
strong_persistence,46,117,10,PM,0.21285494174233485,0.1642583095733814,0.04530722622413276
strong_persistence,46,117,10,PA,0.22730243594525207,0.1853222961376709,0.05166639738664542
strong_persistence,46,117,10,VAR1,0.20208134745361447,0.16045816379778644,0.04083687098866846
strong_persistence,46,117,10,ARHinc,0.21859078950599908,0.17749942692665446,0.047781933256856
strong_persistence,46,117,10,KernelARH,0.20194551228175323,0.1604003437334494,0.04078198993073975
strong_persistence,46,118,1,PM,0.08830526447806263,0.07309831874173041,0.00779781973454059
strong_persistence,46,118,1,PA,0.17590209686207642,0.13859204722784768,0.030941547680475315
strong_persistence,46,118,1,VAR1,0.14942217401564964,0.11927535825663346,0.02232698608756308
strong_persistence,46,118,1,ARHinc,0.1695823271874878,0.1332765358978308,0.028758165694324166
strong_persistence,46,118,1,KernelARH,0.15399039234154793,0.12276694932152846,0.023713040933503862
strong_persistence,46,118,5,PM,0.08185971591609326,0.06722874376349366,0.006701013089863491
strong_persistence,46,118,5,PA,0.1579355691403001,0.12792039977464426,0.024943643999670518
strong_persistence,46,118,5,VAR1,0.142797770592219,0.1165003986881491,0.020391203286108
strong_persistence,46,118,5,ARHinc,0.15474048944572338,0.1245464094555149,0.023944619073902027
strong_persistence,46,118,5,KernelARH,0.14226628910370792,0.11606000993118351,0.0202396970153398
strong_persistence,46,118,10,PM,0.13593830467547816,0.0856025858287805,0.018479222678043125
strong_persistence,46,118,10,PA,0.18019431113020187,0.13334640114009141,0.03246998976368799
strong_persistence,46,118,10,VAR1,0.16376920263141095,0.1210225548383119,0.02682035173052814
strong_persistence,46,118,10,ARHinc,0.18066263298967314,0.13578673237131816,0.03263898695876133
strong_persistence,46,118,10,KernelARH,0.16356327916377073,0.12080819932263577,0.026752946290805595
strong_persistence,46,119,1,PM,0.08890333793500561,0.07404667198595896,0.007903803495985807
strong_persistence,46,119,1,PA,0.20377860478754825,0.16695146183130102,0.04152571976915978
strong_persistence,46,119,1,VAR1,0.1659807862415147,0.13849313138296046,0.027549621401351393
strong_persistence,46,119,1,ARHinc,0.19061281329753624,0.1554659380893943,0.03633324459320141
strong_persistence,46,119,1,KernelARH,0.163524336953833,0.13588497404904468,0.026740208776190717
strong_persistence,46,119,5,PM,0.08142085895913252,0.067238547364116,0.006629356273642951
strong_persistence,46,119,5,PA,0.17429762826207612,0.14328309725706675,0.030379663217784875
strong_persistence,46,119,5,VAR1,0.14420864662561209,0.12118224258367456,0.020796133761590656
strong_persistence,46,119,5,ARHinc,0.1659188872241543,0.13626067754710458,0.02752907713770163
strong_persistence,46,119,5,KernelARH,0.14368998361594934,0.12066119511499235,0.020646811391551792
strong_persistence,46,119,10,PM,0.17819782010143162,0.14048810527448471,0.03175446308890219
strong_persistence,46,119,10,PA,0.19388221644214615,0.15749117326972345,0.03759031385251921
strong_persistence,46,119,10,VAR1,0.17339710029453476,0.13863063436673662,0.030066554390552943
strong_persistence,46,119,10,ARHinc,0.19123224445210177,0.1555072660990728,0.03656977131818841
strong_persistence,46,119,10,KernelARH,0.17353763932340593,0.13874499424925538,0.030115312261940523
strong_persistence,46,120,1,PM,0.1183779476898149,0.08191271614934728,0.014013338499252553
strong_persistence,46,120,1,PA,0.1657269194415274,0.12902548002683126,0.027465411827578515
strong_persistence,46,120,1,VAR1,0.15818725689385874,0.12332808594722033,0.025023208243603656
strong_persistence,46,120,1,ARHinc,0.18079854216463148,0.14115431126693762,0.032688112848856025
strong_persistence,46,120,1,KernelARH,0.15974710356480676,0.1245194995912478,0.025519137097345098
strong_persistence,46,120,5,PM,0.17496259803100628,0.13892603169361495,0.030611910709759483
strong_persistence,46,120,5,PA,0.2034486051730537,0.1681048170732623,0.04139133494686109
strong_persistence,46,120,5,VAR1,0.2009404722694679,0.16661756211574288,0.040377073395876796
strong_persistence,46,120,5,ARHinc,0.21163244019560157,0.17431490560164453,0.044788289743144874
strong_persistence,46,120,5,KernelARH,0.20099936921780856,0.16669331712090338,0.04040074642595693
strong_persistence,46,120,10,PM,0.09763205130206361,0.07927418039109205,0.00953201744144878
strong_persistence,46,120,10,PA,0.1611766843175878,0.12579073458766996,0.02597792356761135
strong_persistence,46,120,10,VAR1,0.1570297159261398,0.12337706557723882,0.024658331683844164
strong_persistence,46,120,10,ARHinc,0.1710079247227866,0.1326338293401548,0.029243710317994245
strong_persistence,46,120,10,KernelARH,0.1567560352066504,0.12329792990152318,0.024572454573708623
strong_persistence,46,121,1,PM,0.129068790596127,0.08416723039588851,0.01665875270594688
strong_persistence,46,121,1,PA,0.18902718738364152,0.14877717722459466,0.03573127757017032
strong_persistence,46,121,1,VAR1,0.17252917512727092,0.13938464480113189,0.029766316270096516
strong_persistence,46,121,1,ARHinc,0.18221044446708184,0.1455861780858715,0.03320064607289152
strong_persistence,46,121,1,KernelARH,0.1688478130664672,0.13707181119776085,0.028509583977328657
strong_persistence,46,121,5,PM,0.18100509775882337,0.11751540342407639,0.032762845414681205
strong_persistence,46,121,5,PA,0.14090023753947536,0.0996465339990954,0.01985287693868058
strong_persistence,46,121,5,VAR1,0.13459235139512576,0.09588887345242356,0.018115101054069015
strong_persistence,46,121,5,ARHinc,0.13905269896899264,0.09907004926483055,0.019335653090561285
strong_persistence,46,121,5,KernelARH,0.1347224240798985,0.09605361249571483,0.018150131549964015
strong_persistence,46,121,10,PM,0.15176310009986904,0.10057854636786613,0.02303203855192287
strong_persistence,46,121,10,PA,0.13986999177367346,0.11347881085807604,0.019563614598767484
strong_persistence,46,121,10,VAR1,0.13059573120054188,0.10793678729633631,0.017055245007804188
strong_persistence,46,121,10,ARHinc,0.13687843068895572,0.1110996652200643,0.018735704787871253
strong_persistence,46,121,10,KernelARH,0.13068782008161473,0.10803911593279944,0.017079306317684503
strong_persistence,46,122,1,PM,0.11683325381295709,0.09359040809457338,0.013650009196522851
strong_persistence,46,122,1,PA,0.15152665014951677,0.12716359819175316,0.02296032570553405
strong_persistence,46,122,1,VAR1,0.12806437563135584,0.10446520364359142,0.01640048430584901
strong_persistence,46,122,1,ARHinc,0.14939398858464545,0.12494734242380144,0.022318563825229173
strong_persistence,46,122,1,KernelARH,0.12853356233967148,0.10485347735542133,0.016520876647726217
strong_persistence,46,122,5,PM,0.12295428374288352,0.09676384424343715,0.015117755890725509
strong_persistence,46,122,5,PA,0.18635710815237913,0.14394474151317044,0.03472897175891753
strong_persistence,46,122,5,VAR1,0.18971988400835765,0.1496438959875071,0.03599363438814468
strong_persistence,46,122,5,ARHinc,0.18679520898331942,0.14493472416711378,0.03489245009912197
strong_persistence,46,122,5,KernelARH,0.18995563412105293,0.14987315800069556,0.036083142934331326
strong_persistence,46,122,10,PM,0.14994967805634613,0.12349405297856224,0.022484905949201852
strong_persistence,46,122,10,PA,0.09809748864978073,0.08182625159724861,0.00962311727939386
strong_persistence,46,122,10,VAR1,0.10144013843007241,0.08549335280907495,0.010290101684712253
strong_persistence,46,122,10,ARHinc,0.09797705468907394,0.08185438767503717,0.009599503245545786
strong_persistence,46,122,10,KernelARH,0.1016634413253397,0.08570445550727511,0.01033545530211079
strong_persistence,46,123,1,PM,0.10887757391986078,0.08632919815575545,0.011854326102674747
strong_persistence,46,123,1,PA,0.12761302953710366,0.10438710495379377,0.016285085307637687
strong_persistence,46,123,1,VAR1,0.13511777956553486,0.11449354157619902,0.018256814354720468
strong_persistence,46,123,1,ARHinc,0.14209854040122558,0.12064071133345673,0.020191995184158738
strong_persistence,46,123,1,KernelARH,0.1353840588298613,0.11449202089407223,0.018328843385247342
strong_persistence,46,123,5,PM,0.136570152539451,0.09111641812932805,0.018651406564648917
strong_persistence,46,123,5,PA,0.16443528673176114,0.1238047733975935,0.0270389635225565
strong_persistence,46,123,5,VAR1,0.15183701137459787,0.11025630653336062,0.02305447802316976
strong_persistence,46,123,5,ARHinc,0.15598746077246545,0.11386035843503381,0.024332087918241443
strong_persistence,46,123,5,KernelARH,0.15192861047203055,0.11030564594682865,0.023082302679961992
strong_persistence,46,123,10,PM,0.17029494456929758,0.13587713352248143,0.029000368145860135
strong_persistence,46,123,10,PA,0.12908801984861465,0.09735463859737312,0.01666371686843633
strong_persistence,46,123,10,VAR1,0.11259341166214114,0.08155626621828596,0.012677276349720379
strong_persistence,46,123,10,ARHinc,0.11416538336914764,0.08335759248348808,0.013033734759824453
strong_persistence,46,123,10,KernelARH,0.1127580613073728,0.08172794385171327,0.012714380389797242
strong_persistence,46,124,1,PM,0.1711719999706641,0.12506697501662498,0.029299853573957025
strong_persistence,46,124,1,PA,0.2204578077800756,0.1840786011707846,0.04860164501119676
strong_persistence,46,124,1,VAR1,0.1888625084575046,0.15639197494666363,0.035669047100860996
strong_persistence,46,124,1,ARHinc,0.21302023724602873,0.1777493003538232,0.04537762147635436
strong_persistence,46,124,1,KernelARH,0.1921488023259517,0.15932139614487964,0.03692116223529766
strong_persistence,46,124,5,PM,0.18436908815045622,0.14230271977111938,0.03399196066543069
strong_persistence,46,124,5,PA,0.1940925313857672,0.15755622295732238,0.037671910739735026
strong_persistence,46,124,5,VAR1,0.166037499777374,0.13095421870135543,0.02756845133232147
strong_persistence,46,124,5,ARHinc,0.19167980631522072,0.1547046503530327,0.03674114814904053
strong_persistence,46,124,5,KernelARH,0.16629817270263145,0.1312013148379129,0.02765508224423423
strong_persistence,46,124,10,PM,0.19689949739894352,0.1587580910682369,0.03876941207595657
strong_persistence,46,124,10,PA,0.12191100490533718,0.10078249696558217,0.014862293117029147
strong_persistence,46,124,10,VAR1,0.10661811791002468,0.08870392694235779,0.011367423066675925
strong_persistence,46,124,10,ARHinc,0.12528272782639355,0.10363645137312197,0.015695761891622202
strong_persistence,46,124,10,KernelARH,0.10694366201883364,0.08899760553255165,0.01143694684599852
strong_persistence,46,125,1,PM,0.12837750121030891,0.10623643658307416,0.016480782817002868
strong_persistence,46,125,1,PA,0.12553786261965788,0.0860670060470752,0.015759754951112093
strong_persistence,46,125,1,VAR1,0.1309105910160323,0.0922381845734699,0.017137582840166875
strong_persistence,46,125,1,ARHinc,0.1377705893253806,0.09994642168269016,0.01898073528306268
strong_persistence,46,125,1,KernelARH,0.13038914757423475,0.09158893109729363,0.01700132980513557
strong_persistence,46,125,5,PM,0.12574749484669287,0.09433248087918066,0.01581243246021905
strong_persistence,46,125,5,PA,0.13443637957412424,0.1042948958650809,0.01807314015299801
strong_persistence,46,125,5,VAR1,0.1440802416046095,0.1125433333859523,0.020759116020842645
strong_persistence,46,125,5,ARHinc,0.14621632212672292,0.11541733756829797,0.0213792128562656
strong_persistence,46,125,5,KernelARH,0.14388436559216647,0.11252660055581519,0.02070271066186022
strong_persistence,46,125,10,PM,0.22384546586197118,0.1384043555226606,0.050106792586962906
strong_persistence,46,125,10,PA,0.13196381020712897,0.08821139232398904,0.017414447204383156
strong_persistence,46,125,10,VAR1,0.13338848915364585,0.09153443318070856,0.017792489038692294
strong_persistence,46,125,10,ARHinc,0.1351042952092235,0.09404822222415804,0.018253170583981012
strong_persistence,46,125,10,KernelARH,0.13349920381832175,0.09170131099870939,0.017822037420125815
strong_persistence,46,126,1,PM,0.10601226397743807,0.08375234075596007,0.011238600113622014
strong_persistence,46,126,1,PA,0.1550030520963161,0.11415616651154624,0.02402594615917328
strong_persistence,46,126,1,VAR1,0.18171565500736614,0.1419402234774481,0.03302057927475611
strong_persistence,46,126,1,ARHinc,0.16625552343672517,0.12733919923513523,0.02764089907321947
strong_persistence,46,126,1,KernelARH,0.18355965091780996,0.1439366612422959,0.033694145445068255
strong_persistence,46,126,5,PM,0.09331966828178391,0.0748886094950187,0.008708560488222187
strong_persistence,46,126,5,PA,0.12285935934573904,0.102489480885714,0.015094422178845435
strong_persistence,46,126,5,VAR1,0.12377248203283388,0.10321716876485469,0.015319627308568185
strong_persistence,46,126,5,ARHinc,0.11795182155282068,0.0972267427541825,0.013912632207628452
strong_persistence,46,126,5,KernelARH,0.12381790457921585,0.1032412008696386,0.015330873494387802
strong_persistence,46,126,10,PM,0.18839573566815027,0.12378514851667058,0.035492953217943546
strong_persistence,46,126,10,PA,0.13996198370031554,0.10588079658422184,0.019589356881327395
strong_persistence,46,126,10,VAR1,0.09608432705548012,0.07305555046752009,0.009232197905704469
strong_persistence,46,126,10,ARHinc,0.12293067096708148,0.09317177160878663,0.01511194986441685
