scenario,replication,h,model,RMSE,MAE,ISE
strong_persistence,266,10,VAR1,0.17224392642699282,0.13917085237021806,0.03375360466931164
strong_persistence,267,1,ARHinc,0.15650876724210033,0.12226193292633208,0.02724052188026223
strong_persistence,267,1,KernelARH,0.16130036401428938,0.1257841197755461,0.02895986707714907
strong_persistence,267,1,PA,0.15768364213281416,0.1231657638469106,0.02776963504930118
strong_persistence,267,1,PM,0.10503700640481661,0.08171654446649192,0.011381872858111828
strong_persistence,267,1,VAR1,0.16156648445186397,0.12612480268149337,0.02913346654910952
strong_persistence,267,5,ARHinc,0.15527909391035633,0.12035007193627038,0.02649317048865467
strong_persistence,267,5,KernelARH,0.15847959520801433,0.12344854945220697,0.027825804947796306
strong_persistence,267,5,PA,0.15717839651238316,0.12211234911500538,0.02707938056325827
strong_persistence,267,5,PM,0.14854820096961477,0.11191489308312524,0.02390064704416928
strong_persistence,267,5,VAR1,0.15855245975723967,0.12352189757767777,0.027846020028549752
strong_persistence,267,10,ARHinc,0.1580572867670896,0.12299353380335788,0.02712103169752281
strong_persistence,267,10,KernelARH,0.1576118259178143,0.12276749161423486,0.027333266627734172
strong_persistence,267,10,PA,0.15959654172931334,0.12444582486191891,0.027679538654516833
strong_persistence,267,10,PM,0.1713678856997058,0.12883123564561957,0.03182041857354173
strong_persistence,267,10,VAR1,0.15771241021415955,0.1228690094344716,0.02736644959200799
strong_persistence,268,1,ARHinc,0.1478531312075974,0.117306322258301,0.024315433247046592
strong_persistence,268,1,KernelARH,0.1501431940836797,0.1194113971666323,0.025057339696993135
strong_persistence,268,1,PA,0.1485375239350387,0.11766443710458084,0.024452814844368852
strong_persistence,268,1,PM,0.10778957468510099,0.08312436722182749,0.01195821818017628
strong_persistence,268,1,VAR1,0.1499901440028744,0.11906472650486005,0.025111135678144995
strong_persistence,268,5,ARHinc,0.15418400189106649,0.12295128716286428,0.026616275951598125
strong_persistence,268,5,KernelARH,0.15474891130814802,0.12363859726684032,0.0267233265732805
strong_persistence,268,5,PA,0.1553128660917777,0.12382490539383273,0.02703516318231551
strong_persistence,268,5,PM,0.14636451806539025,0.11184150397408481,0.02350932773321489
strong_persistence,268,5,VAR1,0.15469582669355994,0.12358020719949397,0.02671337977324184
strong_persistence,268,10,ARHinc,0.15906223637738268,0.1271250095282083,0.02799967118928169
strong_persistence,268,10,KernelARH,0.1601678768863229,0.12822762098963678,0.028495347029456726
strong_persistence,268,10,PA,0.1600073742309437,0.1279187735876209,0.02838271917956177
strong_persistence,268,10,PM,0.167958073214876,0.1305943152355037,0.03189538413036213
strong_persistence,268,10,VAR1,0.16011270441283082,0.12818438145498548,0.02848420936348796
strong_persistence,269,1,ARHinc,0.196025214450627,0.1588135583157724,0.04412374930426345
strong_persistence,269,1,KernelARH,0.20292832443158323,0.16441171172102853,0.047890107308140216
strong_persistence,269,1,PA,0.19710430599355167,0.15951114975182595,0.044753098861662434
strong_persistence,269,1,PM,0.1066519667297769,0.08307172179511427,0.011741014681763444
strong_persistence,269,1,VAR1,0.20145791689315262,0.16303580264789455,0.04710571994607942
strong_persistence,269,5,ARHinc,0.20085680458044408,0.1624454261262044,0.046378222705114894
strong_persistence,269,5,KernelARH,0.20812896483567256,0.16842199759480825,0.05038643210161055
strong_persistence,269,5,PA,0.20158020431393192,0.16298731340959263,0.0467156870864967
strong_persistence,269,5,PM,0.15136869776415537,0.11627983253939717,0.024891205795433698
strong_persistence,269,5,VAR1,0.20774866010013854,0.16814544971354964,0.050239936501168
strong_persistence,269,10,ARHinc,0.20352372462444082,0.1637794203048454,0.048196827344029185
strong_persistence,269,10,KernelARH,0.20904931396240745,0.1687219500657553,0.05116487599575674
strong_persistence,269,10,PA,0.20425296906046955,0.1642008282488236,0.048459450307136234
strong_persistence,269,10,PM,0.18707305315538067,0.14289956187824585,0.038883983997756257
strong_persistence,269,10,VAR1,0.20875185122581408,0.16850555144802803,0.051061289339087094
strong_persistence,270,1,ARHinc,0.17874201698643682,0.14307977976591912,0.03412895206293991
strong_persistence,270,1,KernelARH,0.1838802366600921,0.1470310873543029,0.03595210199034683
strong_persistence,270,1,PA,0.17955363186108164,0.14377290125665718,0.0344598063156696
strong_persistence,270,1,PM,0.1066831591625273,0.0826631830893452,0.01173255547715804
strong_persistence,270,1,VAR1,0.1839836649059776,0.14724162430311744,0.0360360723746186
strong_persistence,270,5,ARHinc,0.1843390777559712,0.14727727681623357,0.03655726517833133
strong_persistence,270,5,KernelARH,0.19017470733944514,0.15195329451807518,0.03830273387594622
strong_persistence,270,5,PA,0.18526637652531983,0.1480474376662399,0.037106143676998715
strong_persistence,270,5,PM,0.1456972481538131,0.11194310598520385,0.02296955911001626
strong_persistence,270,5,VAR1,0.1902299288203727,0.15198652967226423,0.03832415883980751
strong_persistence,270,10,ARHinc,0.18846638729825815,0.15038060764041875,0.0381614153725145
strong_persistence,270,10,KernelARH,0.192406242340592,0.1533794594102213,0.039393396108644944
strong_persistence,270,10,PA,0.1894978923314945,0.15129497640537098,0.0386545578019465
strong_persistence,270,10,PM,0.17470328816712025,0.13490403454010075,0.03378315099998795
strong_persistence,270,10,VAR1,0.1924802060777967,0.15343112399031741,0.03942106684665182
strong_persistence,271,1,ARHinc,0.15369388126848352,0.12119075450834899,0.0253728529893798
strong_persistence,271,1,KernelARH,0.15779696170866642,0.12446109547085368,0.026455358217780077
strong_persistence,271,1,PA,0.1553023268791279,0.12260836382574994,0.025982985838233517
strong_persistence,271,1,PM,0.10907735318355209,0.08450383514864922,0.01225719788374123
strong_persistence,271,1,VAR1,0.1577957024614225,0.12426477268860878,0.02651608343630742
strong_persistence,271,5,ARHinc,0.1617116406233037,0.12782906819479595,0.028266424494249976
strong_persistence,271,5,KernelARH,0.16543712008128025,0.13115135482164653,0.029237930328669278
strong_persistence,271,5,PA,0.16306576409212775,0.12905239829138593,0.02894606803576892
strong_persistence,271,5,PM,0.14553941979402593,0.10742344699865881,0.022914757480518105
strong_persistence,271,5,VAR1,0.1651934572024486,0.1309465415626723,0.02915191284160015
strong_persistence,271,10,ARHinc,0.17058532948328914,0.13545841506411396,0.03127352639957485
strong_persistence,271,10,KernelARH,0.1741887271319069,0.1388441258008204,0.0325507658006948
strong_persistence,271,10,PA,0.17210845952865428,0.13666709712119804,0.032070591190405694
strong_persistence,271,10,PM,0.1583507958183513,0.11886357439369458,0.02700287614924699
strong_persistence,271,10,VAR1,0.17388468827188455,0.13858370667999623,0.03243206572124302
strong_persistence,272,1,ARHinc,0.16606030624001986,0.13120841313834775,0.030705356086176486
strong_persistence,272,1,KernelARH,0.16936725548346854,0.1338778499350763,0.03186224927744385
strong_persistence,272,1,PA,0.1672960485933202,0.13210003404594517,0.031040548211465138
strong_persistence,272,1,PM,0.10883156463089966,0.08445177619836947,0.012194641161475794
strong_persistence,272,1,VAR1,0.16910313476096556,0.13351175178566535,0.031761434164833374
strong_persistence,272,5,ARHinc,0.17536048029882698,0.13936561949065668,0.03437249074526251
strong_persistence,272,5,KernelARH,0.1771622091334714,0.14075922452288325,0.03503309993512302
strong_persistence,272,5,PA,0.17611999417146446,0.14004147908989742,0.03468454795267675
strong_persistence,272,5,PM,0.1568367269129916,0.1166052665469444,0.02658877920127734
strong_persistence,272,5,VAR1,0.1771630399550162,0.14077085481076324,0.03503356913859075
strong_persistence,272,10,ARHinc,0.18177317638080037,0.14499455897598282,0.03693859626699379
strong_persistence,272,10,KernelARH,0.182173168605177,0.14519953830535504,0.03722981222018249
strong_persistence,272,10,PA,0.18236184839599412,0.1454814224666183,0.03716037494448185
strong_persistence,272,10,PM,0.18564798552180856,0.14157196865440222,0.03754267002972328
strong_persistence,272,10,VAR1,0.18221720009449158,0.14524476163355668,0.037241513645152546
strong_persistence,273,1,ARHinc,0.17100527612550584,0.1388719574378168,0.031874852133896736
strong_persistence,273,1,KernelARH,0.17370804813897375,0.1407615957321386,0.03276959112731534
strong_persistence,273,1,PA,0.17327843338326174,0.14054906312540066,0.03272953662189687
strong_persistence,273,1,PM,0.10668192271374972,0.08221784115967251,0.011828298407570046
strong_persistence,273,1,VAR1,0.17581656260968642,0.1426993518510875,0.03353745591234192
strong_persistence,273,5,ARHinc,0.18391806889899795,0.14957489940330299,0.03677890386049352
strong_persistence,273,5,KernelARH,0.18333912278483938,0.1488265419619191,0.036452883990243816
strong_persistence,273,5,PA,0.18567061456022757,0.15081649151225196,0.037614084336974433
strong_persistence,273,5,PM,0.15221101436878248,0.11450359045764241,0.02573920185732502
strong_persistence,273,5,VAR1,0.18350036728356373,0.14898853180186483,0.03649483470338988
strong_persistence,273,10,ARHinc,0.19161381293811086,0.15662396058194877,0.03975254370965552
strong_persistence,273,10,KernelARH,0.19027063137400185,0.1549135255212658,0.03909870484097401
strong_persistence,273,10,PA,0.1933136679596159,0.15798595394648526,0.04060792626612103
strong_persistence,273,10,PM,0.17454418889380105,0.13675534696466557,0.035155848579710255
strong_persistence,273,10,VAR1,0.1904237407977037,0.15506609610050814,0.039133932262346
strong_persistence,274,1,ARHinc,0.21654701135436544,0.1763153440791821,0.05478047463394036
strong_persistence,274,1,KernelARH,0.22042986423571848,0.17963080528965442,0.05645776301761872
strong_persistence,274,1,PA,0.21685194032353267,0.17633605690767293,0.055041559029979335
strong_persistence,274,1,PM,0.1054613397450375,0.08189533246382993,0.0114569829030857
strong_persistence,274,1,VAR1,0.22083667304050494,0.17994144339293022,0.05676584969818645
strong_persistence,274,5,ARHinc,0.23365951505100227,0.19032923259664306,0.06581457708991754
strong_persistence,274,5,KernelARH,0.23793794373868907,0.19412190296452986,0.06756276147683621
strong_persistence,274,5,PA,0.23422880501015989,0.19078396639132397,0.06617850878482905
strong_persistence,274,5,PM,0.1521055286034233,0.11507669006654772,0.0246807315853597
strong_persistence,274,5,VAR1,0.23814364919107336,0.1943111068107087,0.06769504874788734
strong_persistence,274,10,ARHinc,0.2580317391279822,0.2107619584140915,0.083002754344987
strong_persistence,274,10,KernelARH,0.261794130447995,0.21408212291223266,0.08472469914548984
strong_persistence,274,10,PA,0.25871085158957885,0.21123365273715883,0.08332112805528695
strong_persistence,274,10,PM,0.1835252336411733,0.13884742242734238,0.03684765827949857
strong_persistence,274,10,VAR1,0.2620044357378194,0.21427779715384532,0.08488629080638974
strong_persistence,275,1,ARHinc,0.16415985927941762,0.12844973090177575,0.029660130390509746
strong_persistence,275,1,KernelARH,0.16477680039607492,0.12840971382152663,0.029990940643877452
strong_persistence,275,1,PA,0.16517545856902588,0.1292686027538057,0.030063768120186303
strong_persistence,275,1,PM,0.1078522843085216,0.0843273123574251,0.011930478335973252
strong_persistence,275,1,VAR1,0.16667950153289124,0.13002192585163852,0.030825276568251694
strong_persistence,275,5,ARHinc,0.16883275454951224,0.1318701443091254,0.03156862774575047
strong_persistence,275,5,KernelARH,0.16871037575575198,0.13134135067209649,0.03159599914956757
strong_persistence,275,5,PA,0.17032603165634097,0.1332941009756855,0.03209250984905351
strong_persistence,275,5,PM,0.15892140055431875,0.12120001007874585,0.027698932934314982
strong_persistence,275,5,VAR1,0.16868672644447602,0.13133020944097584,0.03158356410390657
strong_persistence,275,10,ARHinc,0.17346103685217978,0.13621461439913926,0.03381727971665416
strong_persistence,275,10,KernelARH,0.17420762928029204,0.13665229046533417,0.034062818770549015
strong_persistence,275,10,PA,0.17534618024491552,0.13800178051712703,0.034497551490698976
strong_persistence,275,10,PM,0.19268619083648997,0.14754729653188278,0.04158073440940411
strong_persistence,275,10,VAR1,0.17418885987519359,0.13665419063373113,0.034061353955412564
strong_persistence,276,1,ARHinc,0.18882153318920966,0.14988225318671664,0.039801466382017224
strong_persistence,276,1,KernelARH,0.1967606455604773,0.15649959606508032,0.04328248418384398
strong_persistence,276,1,PA,0.18998115951011993,0.15073144754078183,0.04056545081295071
strong_persistence,276,1,PM,0.10932716689519775,0.08587252215813448,0.012286530544617615
strong_persistence,276,1,VAR1,0.19455716642036341,0.15461680132459352,0.04232222977450435
strong_persistence,276,5,ARHinc,0.19579873466058162,0.15558281771664864,0.04254687674594188
strong_persistence,276,5,KernelARH,0.20158424607851605,0.16042945600587416,0.045556116123463795
strong_persistence,276,5,PA,0.19746531679232937,0.1568624168226843,0.043603085408763766
strong_persistence,276,5,PM,0.1526695589270692,0.11788738046585803,0.024852569605160236
strong_persistence,276,5,VAR1,0.2010863966892205,0.16000440179525788,0.045338432296101586
strong_persistence,276,10,ARHinc,0.19886103322667079,0.1574585611982796,0.04403541059084815
strong_persistence,276,10,KernelARH,0.20310470963818392,0.16110894644822704,0.04639485107873831
strong_persistence,276,10,PA,0.20121268171516224,0.1593990625910065,0.04522653363397551
strong_persistence,276,10,PM,0.19243123919289362,0.1495523898316827,0.04013119702114852
strong_persistence,276,10,VAR1,0.2025968268596278,0.16069291323837473,0.046176975455748226
strong_persistence,277,1,ARHinc,0.15201082677640912,0.12103323505149906,0.024766988619494036
strong_persistence,277,1,KernelARH,0.15428644333151145,0.12305205205198419,0.025563261419357212
strong_persistence,277,1,PA,0.15367126136665232,0.12255015684938536,0.025298995843244482
strong_persistence,277,1,PM,0.1064747589361559,0.08296047256510773,0.011660380302075548
strong_persistence,277,1,VAR1,0.1550843499754567,0.12366823911121325,0.025815885954002176
strong_persistence,277,5,ARHinc,0.15644355342065427,0.12482736269826684,0.026329136889124263
strong_persistence,277,5,KernelARH,0.15706540974029792,0.1255549542988755,0.026442607068323045
strong_persistence,277,5,PA,0.15783201249015713,0.12583569060916475,0.026894429533700186
strong_persistence,277,5,PM,0.15512337338231685,0.1176373407719836,0.026034574738242146
strong_persistence,277,5,VAR1,0.1570145607206328,0.12550950214593143,0.026421127943386413
strong_persistence,277,10,ARHinc,0.15831139970988659,0.12650585623252214,0.02703501811010274
strong_persistence,277,10,KernelARH,0.15850610262286927,0.12701305615091932,0.027015044666108514
strong_persistence,277,10,PA,0.1597516433182954,0.12773373155095422,0.02751933364431735
strong_persistence,277,10,PM,0.1725981862106138,0.13145021828589162,0.031991838097098206
strong_persistence,277,10,VAR1,0.15844636590712127,0.1269600909694933,0.026992926572287683
strong_persistence,278,1,ARHinc,0.20959624890902712,0.17046230298573217,0.05241169144475584
strong_persistence,278,1,KernelARH,0.21721235275150522,0.17689477798129835,0.056783219626312095
strong_persistence,278,1,PA,0.21166762494930308,0.17222297213009816,0.05363831688502671
strong_persistence,278,1,PM,0.10681919564261926,0.08290334585983163,0.011720459089134248
strong_persistence,278,1,VAR1,0.21867567742178878,0.1781032081447639,0.057598709995786826
strong_persistence,278,5,ARHinc,0.22506894645810216,0.18299328188408193,0.06052591551853685
strong_persistence,278,5,KernelARH,0.2317850521064716,0.18899719314367222,0.06496876671436974
strong_persistence,278,5,PA,0.2264051224275258,0.1842106809083907,0.06129691625170107
strong_persistence,278,5,PM,0.1562865765392875,0.11858076822615683,0.02666864431964143
strong_persistence,278,5,VAR1,0.23200843107093513,0.1891954061955108,0.06503344471066817
strong_persistence,278,10,ARHinc,0.24326452204611326,0.198372732109564,0.07031554818484359
strong_persistence,278,10,KernelARH,0.24929847090334062,0.2040996557324468,0.07429496437070582
strong_persistence,278,10,PA,0.2445528798841355,0.19952838503515824,0.0711111302945793
strong_persistence,278,10,PM,0.19187862256489777,0.14826799955185796,0.04135075973774005
strong_persistence,278,10,VAR1,0.24955535534089693,0.2043249335193152,0.07438488707066086
strong_persistence,279,1,ARHinc,0.1540338929398859,0.12305282312721615,0.025588057265450687
strong_persistence,279,1,KernelARH,0.1575027243067614,0.12579765736555726,0.026752274905872012
strong_persistence,279,1,PA,0.15498005385174388,0.12380001477538984,0.02589522045912763
strong_persistence,279,1,PM,0.10630499242128323,0.08302868166329508,0.011621027277941974
strong_persistence,279,1,VAR1,0.15705468978476064,0.1255851476255747,0.026608659657675206
strong_persistence,279,5,ARHinc,0.16079601443295538,0.12840144092543182,0.028111223326985943
strong_persistence,279,5,KernelARH,0.1630528782732757,0.13029567692864222,0.028758957739071164
strong_persistence,279,5,PA,0.16173326377948893,0.12907015413173586,0.028451431309784427
strong_persistence,279,5,PM,0.14819779342113812,0.11299744574057735,0.023611222004242198
strong_persistence,279,5,VAR1,0.1631687372287318,0.13040814036464216,0.02880086972015934
strong_persistence,279,10,ARHinc,0.1669635620676348,0.13387202552637673,0.03019173179932347
strong_persistence,279,10,KernelARH,0.16776215055534727,0.13480707674898712,0.030632279745466177
strong_persistence,279,10,PA,0.16814914474158338,0.13482783456367564,0.030653849775262098
strong_persistence,279,10,PM,0.1615577854176591,0.12298420665248953,0.027757757565627632
strong_persistence,279,10,VAR1,0.16787456233533304,0.1349123979029589,0.030678625709212936
strong_persistence,280,1,ARHinc,0.1349928132525095,0.10667376797609524,0.019042377616111432
strong_persistence,280,1,KernelARH,0.13577575448107593,0.10707019786713164,0.019338460474912823
strong_persistence,280,1,PA,0.1360907507769849,0.10751804969471868,0.019348049267166614
strong_persistence,280,1,PM,0.10688392251008992,0.08336213967318325,0.011729134023585495
strong_persistence,280,1,VAR1,0.1355591199176749,0.10687874217119184,0.019260690401267634
strong_persistence,280,5,ARHinc,0.13737631450839172,0.10810451685310489,0.019717447772383337
strong_persistence,280,5,KernelARH,0.13734923039255284,0.10812422303163988,0.01982954717654303
strong_persistence,280,5,PA,0.1383745964285467,0.10898254850942911,0.020001515691954512
strong_persistence,280,5,PM,0.14357729539978079,0.10990274549133652,0.02174337845305115
strong_persistence,280,5,VAR1,0.13732430001236706,0.10809557796528702,0.019823872356186253
strong_persistence,280,10,ARHinc,0.1380691846515659,0.10857291697806332,0.020072275368298913
strong_persistence,280,10,KernelARH,0.1380962422011179,0.10880401699577465,0.020088532390616264
strong_persistence,280,10,PA,0.1394417677721776,0.1096703080545353,0.02045483521457727
strong_persistence,280,10,PM,0.1484164850972076,0.11279233500597859,0.024215278494392697
strong_persistence,280,10,VAR1,0.13806480519797515,0.10877061093357428,0.020081874899906066
strong_persistence,281,1,ARHinc,0.16792127206778681,0.13212263773569297,0.03325332845801417
strong_persistence,281,1,KernelARH,0.17182491994340113,0.13528145061553357,0.035007729728830164
strong_persistence,281,1,PA,0.1683901741976958,0.1325331557556294,0.03343192352250133
strong_persistence,281,1,PM,0.10435137843414727,0.08090574326161863,0.011220646225484281
strong_persistence,281,1,VAR1,0.17222769132374283,0.13566809296693083,0.03517167855982475
strong_persistence,281,5,ARHinc,0.17640391125648133,0.13923688537053544,0.03678870856548264
strong_persistence,281,5,KernelARH,0.18020005293371225,0.1425152195180306,0.03852034365753868
strong_persistence,281,5,PA,0.17733335559427787,0.14005214256535597,0.03713036485276727
strong_persistence,281,5,PM,0.14618283313345865,0.10882659787808557,0.023168146161197185
strong_persistence,281,5,VAR1,0.18022297850599048,0.14253855611064162,0.03853084412285734
strong_persistence,281,10,ARHinc,0.19265852873248565,0.15314530608978108,0.044066043415182735
strong_persistence,281,10,KernelARH,0.19559312322847577,0.15595155361866392,0.04559955016336601
strong_persistence,281,10,PA,0.19353319297709753,0.15381533684695983,0.044400859626700526
strong_persistence,281,10,PM,0.17800984087371693,0.1360033189196143,0.035299389612567435
strong_persistence,281,10,VAR1,0.19561179997402428,0.15596820442159418,0.0456095000791451
strong_persistence,282,1,ARHinc,0.19038820703995366,0.15051461801538737,0.040906059986759065
strong_persistence,282,1,KernelARH,0.19739335213413184,0.15622593596751777,0.043976634581684104
strong_persistence,282,1,PA,0.1919919259754431,0.15200770497297766,0.04185590031571155
strong_persistence,282,1,PM,0.10640660990280403,0.08285052619345608,0.011694228890028498
strong_persistence,282,1,VAR1,0.19799027659308774,0.1567860456619653,0.04445710511903075
strong_persistence,282,5,ARHinc,0.19824081378786157,0.15762346568000815,0.044461726171699086
strong_persistence,282,5,KernelARH,0.20378787101225312,0.16243045917208135,0.04699736142694526
strong_persistence,282,5,PA,0.20018913555000384,0.15920466668893146,0.04563534949415579
strong_persistence,282,5,PM,0.15867278616373523,0.11831084185293547,0.027329585924906506
strong_persistence,282,5,VAR1,0.20383500114944963,0.16249254025937854,0.04703127706310619
strong_persistence,282,10,ARHinc,0.2058057126101864,0.16499239657054934,0.04770045837292514
strong_persistence,282,10,KernelARH,0.21051146133990162,0.1687590093404203,0.05010366026528639
strong_persistence,282,10,PA,0.20761345623273772,0.16647083114803107,0.04865249703434646
strong_persistence,282,10,PM,0.19564872189016705,0.14830078522333018,0.04314265039586523
strong_persistence,282,10,VAR1,0.21058924668261655,0.1688371748193755,0.050157365921387816
strong_persistence,283,1,ARHinc,0.24111920663487627,0.19864032322813274,0.06475915587925991
strong_persistence,283,1,KernelARH,0.25133799444796434,0.20736901412221762,0.07073923336919563
strong_persistence,283,1,PA,0.242116666726888,0.19930910068305335,0.06563652463918279
strong_persistence,283,1,PM,0.10782750183336297,0.08397107551068325,0.011961641396306875
strong_persistence,283,1,VAR1,0.25092171838690036,0.20699960437952647,0.0704374463387902
strong_persistence,283,5,ARHinc,0.25603481174306464,0.21111277675854856,0.07350160915481742
strong_persistence,283,5,KernelARH,0.2676402396034533,0.22112608629833852,0.08061036705262745
strong_persistence,283,5,PA,0.2568401298659186,0.21160581645806623,0.07447849781890041
strong_persistence,283,5,PM,0.16235385598483543,0.12302265370924793,0.028368455727670962
strong_persistence,283,5,VAR1,0.26745837460486027,0.2209857216295649,0.08049633611434734
strong_persistence,283,10,ARHinc,0.2758700440394243,0.22764327086380892,0.08596311095686052
strong_persistence,283,10,KernelARH,0.28665945983602414,0.23712338951756318,0.09271713129219913
strong_persistence,283,10,PA,0.27687904581803185,0.22824006912719197,0.08684735826839897
strong_persistence,283,10,PM,0.19162335871429972,0.14729474148042293,0.04118342493500093
strong_persistence,283,10,VAR1,0.2865401767240749,0.23703472188297092,0.09262364621584385
strong_persistence,284,1,ARHinc,0.16695816210457873,0.13287053080274416,0.03053536966019818
strong_persistence,284,1,KernelARH,0.16834340119429103,0.13401655835840082,0.030962406383720643
strong_persistence,284,1,PA,0.16759516413509792,0.1333146029473194,0.03075874919268457
strong_persistence,284,1,PM,0.10472959316975766,0.08150069868483206,0.011196681973689384
strong_persistence,284,1,VAR1,0.16857344358469906,0.1341724964641934,0.031096790880510507
strong_persistence,284,5,ARHinc,0.1761553257197256,0.14058154534076506,0.03452220186216947
strong_persistence,284,5,KernelARH,0.17658050827410549,0.14107767640986332,0.03462356856329891
strong_persistence,284,5,PA,0.17708879438635802,0.141401835953098,0.034906930750308283
strong_persistence,284,5,PM,0.1490942332805408,0.11133317999044842,0.023616278545142737
strong_persistence,284,5,VAR1,0.17643050789740433,0.1409350769248574,0.034572599876312615
strong_persistence,284,10,ARHinc,0.18197727779202952,0.1457243161418876,0.036987241937351
strong_persistence,284,10,KernelARH,0.18230314864514896,0.14608196991127084,0.03721791096301752
strong_persistence,284,10,PA,0.18295332772523165,0.1462742669202966,0.03740916423683268
strong_persistence,284,10,PM,0.1601187528527477,0.12133535080230312,0.02753958104829121
strong_persistence,284,10,VAR1,0.18213090379867353,0.14592973580663327,0.037158122070537175
strong_persistence,285,1,ARHinc,0.23005070148424459,0.18508358485008103,0.06071195205776726
strong_persistence,285,1,KernelARH,0.23564737697711796,0.18955988684240604,0.06422024515863568
strong_persistence,285,1,PA,0.2314521610737729,0.18624596632408272,0.06186032461186781
strong_persistence,285,1,PM,0.10583578341373151,0.08165286284513218,0.0114557714426172
strong_persistence,285,1,VAR1,0.2348367126085642,0.18895153250904193,0.06378364517544756
strong_persistence,285,5,ARHinc,0.24576875647380023,0.1972076100151343,0.07006703850446788
strong_persistence,285,5,KernelARH,0.2519432179693387,0.2024323423444653,0.07376913212808892
strong_persistence,285,5,PA,0.2471667048910387,0.19829349624224002,0.07111857872758565
strong_persistence,285,5,PM,0.1549618690304941,0.11458715340371112,0.025883285650354346
strong_persistence,285,5,VAR1,0.2520604014809249,0.20248791902958393,0.07388525987586841
strong_persistence,285,10,ARHinc,0.2629798790728455,0.21236717517702944,0.0814414329295789
strong_persistence,285,10,KernelARH,0.26818200519461766,0.21669821513680795,0.0842581160994107
strong_persistence,285,10,PA,0.2642310383591089,0.21330082096173467,0.08244886159578975
strong_persistence,285,10,PM,0.18525414299219173,0.138854371465721,0.03753121757432563
strong_persistence,285,10,VAR1,0.26832069981753226,0.2167701325267349,0.08438298892421787
strong_persistence,286,1,ARHinc,0.18288785277496938,0.1475360025993056,0.038446202157795165
strong_persistence,286,1,KernelARH,0.18675247871685974,0.1509900909192026,0.03996387103768861
strong_persistence,286,1,PA,0.18414524697757875,0.14861233871218862,0.039042937113918735
strong_persistence,286,1,PM,0.10543476325803454,0.08239852994480386,0.011401576025793817
strong_persistence,286,1,VAR1,0.18674819169138815,0.15096797635216944,0.03985689533354102
strong_persistence,286,5,ARHinc,0.19568908322429246,0.1585449605647847,0.043623713342574845
strong_persistence,286,5,KernelARH,0.198602472308824,0.1613646014296347,0.04514739049082798
strong_persistence,286,5,PA,0.1966889303432863,0.15935753768791755,0.04404799580376382
strong_persistence,286,5,PM,0.14888007918677196,0.11139917924554293,0.023628202926928826
strong_persistence,286,5,VAR1,0.19848693664396674,0.16126671671911574,0.04505834341381189
strong_persistence,286,10,ARHinc,0.21183827700876537,0.17280542565094661,0.05245722926630785
strong_persistence,286,10,KernelARH,0.21581368460004388,0.17641585095409815,0.05425496375069393
strong_persistence,286,10,PA,0.21286089809797487,0.1735518598871851,0.05292704796493373
strong_persistence,286,10,PM,0.18295373699719894,0.13810359682857234,0.03633623076594586
strong_persistence,286,10,VAR1,0.21569919317242256,0.17632061898630114,0.05417332129130992
strong_persistence,287,1,ARHinc,0.17718822166265633,0.13959116461518095,0.03443546813111751
strong_persistence,287,1,KernelARH,0.17990246323054698,0.1417136503373918,0.03576900789184364
strong_persistence,287,1,PA,0.17823365851428713,0.14003702333834064,0.03492109435501831
strong_persistence,287,1,PM,0.105415916640843,0.08162635681053847,0.01144755509162754
strong_persistence,287,1,VAR1,0.17981549161479427,0.14184999596347717,0.0356951982789817
strong_persistence,287,5,ARHinc,0.1870088670171316,0.1475571603694725,0.03849062793388445
strong_persistence,287,5,KernelARH,0.18693015113881017,0.1469657725962079,0.03870038626838008
strong_persistence,287,5,PA,0.18789249203942476,0.14817590662426786,0.038967314675121045
strong_persistence,287,5,PM,0.14916222673559826,0.11106712498773824,0.023847194263595613
strong_persistence,287,5,VAR1,0.18677773269620138,0.14683792739481574,0.03862661285542424
strong_persistence,287,10,ARHinc,0.19393725676387452,0.15299096717060623,0.041489091233959094
strong_persistence,287,10,KernelARH,0.19182433125881554,0.15083311462295226,0.04098522187260179
strong_persistence,287,10,PA,0.19519609891032397,0.15406232472225403,0.042078942777109024
strong_persistence,287,10,PM,0.19020520233678165,0.14335761626128848,0.04038907589542465
strong_persistence,287,10,VAR1,0.19180005373369285,0.15081613471070698,0.040963657805714745
strong_persistence,288,1,ARHinc,0.22056017389240462,0.17820784129211464,0.05655174596393741
strong_persistence,288,1,KernelARH,0.22628619743145117,0.18228759384781848,0.058803298401646234
strong_persistence,288,1,PA,0.2229505307970129,0.18024076110938886,0.0575319604014183
strong_persistence,288,1,PM,0.10903700180031206,0.08423107454123428,0.012297949916929415
strong_persistence,288,1,VAR1,0.22712676943550858,0.18299970615871383,0.05934826884073474
strong_persistence,288,5,ARHinc,0.23094477473113267,0.18580911966762761,0.0622653277357256
strong_persistence,288,5,KernelARH,0.23638627151516822,0.1901123620690251,0.06439794794057037
strong_persistence,288,5,PA,0.23302962318831677,0.1876354909027745,0.06325154379338561
strong_persistence,288,5,PM,0.15431576151812354,0.11707000095551842,0.027155604562095485
strong_persistence,288,5,VAR1,0.23646304269533133,0.19018809022652786,0.06444488260642733
strong_persistence,288,10,ARHinc,0.24050385477056246,0.19254115974751046,0.06804503124818521
strong_persistence,288,10,KernelARH,0.24505996673094582,0.1965337506293571,0.06977056737698994
