h,Modelo,K0,N,RMSE_med,Par,basis_id,K_DELTA,K_TENOR
1,ARHinc,13,179,0.43338358094269575,EURUSD,base_4x8,4,8
1,KernelARH,13,0,NA,EURUSD,base_4x8,4,8
1,VAR1,14,179,112.09359764618934,EURUSD,base_4x8,4,8
1,ARHinc,14,179,0.43092167325847175,EURUSD,base_4x8,4,8
1,KernelARH,14,0,NA,EURUSD,base_4x8,4,8
1,VAR1,15,179,124.43753849584833,EURUSD,base_4x8,4,8
1,ARHinc,15,179,0.4277350658158693,EURUSD,base_4x8,4,8
1,KernelARH,15,0,NA,EURUSD,base_4x8,4,8
5,VAR1,2,179,1.2535501769275745,EURUSD,base_4x8,4,8
5,ARHinc,2,179,0.7816498506425336,EURUSD,base_4x8,4,8
5,KernelARH,2,179,0.8258486049612289,EURUSD,base_4x8,4,8
5,VAR1,3,179,1.91569856080761,EURUSD,base_4x8,4,8
5,ARHinc,3,179,0.5570896420951905,EURUSD,base_4x8,4,8
5,KernelARH,3,179,0.6736923179111793,EURUSD,base_4x8,4,8
5,VAR1,4,179,6.577026707831577,EURUSD,base_4x8,4,8
5,ARHinc,4,179,0.5550683568102897,EURUSD,base_4x8,4,8
5,KernelARH,4,179,0.6158051004155737,EURUSD,base_4x8,4,8
5,VAR1,5,179,20.565557305509728,EURUSD,base_4x8,4,8
5,ARHinc,5,179,0.5412962140764177,EURUSD,base_4x8,4,8
5,KernelARH,5,179,0.6251090904497127,EURUSD,base_4x8,4,8
5,VAR1,6,179,58.860662902112765,EURUSD,base_4x8,4,8
5,ARHinc,6,179,0.5472896163839206,EURUSD,base_4x8,4,8
5,KernelARH,6,179,0.6092946540667209,EURUSD,base_4x8,4,8
5,VAR1,7,179,60.19853029916649,EURUSD,base_4x8,4,8
5,ARHinc,7,179,0.54291222964871,EURUSD,base_4x8,4,8
5,KernelARH,7,179,0.6048711045978892,EURUSD,base_4x8,4,8
5,VAR1,8,179,68.90319735036125,EURUSD,base_4x8,4,8
5,ARHinc,8,179,0.5470319283252968,EURUSD,base_4x8,4,8
5,KernelARH,8,179,0.5960256528524797,EURUSD,base_4x8,4,8
5,VAR1,9,179,73.2049800565339,EURUSD,base_4x8,4,8
5,ARHinc,9,179,0.5468384571659615,EURUSD,base_4x8,4,8
5,KernelARH,9,0,NA,EURUSD,base_4x8,4,8
5,VAR1,10,179,70.50347482374964,EURUSD,base_4x8,4,8
5,ARHinc,10,179,0.5445580770522865,EURUSD,base_4x8,4,8
5,KernelARH,10,0,NA,EURUSD,base_4x8,4,8
5,VAR1,11,179,71.73272034763657,EURUSD,base_4x8,4,8
5,ARHinc,11,179,0.545427091162338,EURUSD,base_4x8,4,8
5,KernelARH,11,0,NA,EURUSD,base_4x8,4,8
5,VAR1,12,179,71.21273270201347,EURUSD,base_4x8,4,8
5,ARHinc,12,179,0.5433739012283817,EURUSD,base_4x8,4,8
5,KernelARH,12,0,NA,EURUSD,base_4x8,4,8
5,VAR1,13,179,71.19015266739284,EURUSD,base_4x8,4,8
5,ARHinc,13,179,0.5432928014301059,EURUSD,base_4x8,4,8
5,KernelARH,13,0,NA,EURUSD,base_4x8,4,8
5,VAR1,14,179,71.29825531688613,EURUSD,base_4x8,4,8
5,ARHinc,14,179,0.5440702152931659,EURUSD,base_4x8,4,8
5,KernelARH,14,0,NA,EURUSD,base_4x8,4,8
5,VAR1,15,179,71.35760631698156,EURUSD,base_4x8,4,8
5,ARHinc,15,179,0.5405566865920636,EURUSD,base_4x8,4,8
5,KernelARH,15,0,NA,EURUSD,base_4x8,4,8
10,VAR1,2,179,1.3024990272995052,EURUSD,base_4x8,4,8
10,ARHinc,2,179,0.9111399995636497,EURUSD,base_4x8,4,8
10,KernelARH,2,179,0.9418274457279691,EURUSD,base_4x8,4,8
10,VAR1,3,179,2.42345843188188,EURUSD,base_4x8,4,8
10,ARHinc,3,179,0.6492568770313126,EURUSD,base_4x8,4,8
10,KernelARH,3,179,0.8064070863403161,EURUSD,base_4x8,4,8
10,VAR1,4,179,6.743847696997838,EURUSD,base_4x8,4,8
10,ARHinc,4,179,0.6184499935195001,EURUSD,base_4x8,4,8
10,KernelARH,4,179,0.7563309331205456,EURUSD,base_4x8,4,8
10,VAR1,5,179,17.875253638465775,EURUSD,base_4x8,4,8
10,ARHinc,5,179,0.6106599558313746,EURUSD,base_4x8,4,8
10,KernelARH,5,179,0.7779478486456776,EURUSD,base_4x8,4,8
10,VAR1,6,179,32.3921397433795,EURUSD,base_4x8,4,8
10,ARHinc,6,179,0.6033438889114969,EURUSD,base_4x8,4,8
10,KernelARH,6,179,0.7081758067836962,EURUSD,base_4x8,4,8
10,VAR1,7,179,34.698972823386505,EURUSD,base_4x8,4,8
10,ARHinc,7,179,0.6033726990506508,EURUSD,base_4x8,4,8
10,KernelARH,7,179,0.717821440644334,EURUSD,base_4x8,4,8
10,VAR1,8,179,36.093768101309195,EURUSD,base_4x8,4,8
10,ARHinc,8,179,0.6060377218770007,EURUSD,base_4x8,4,8
10,KernelARH,8,179,0.7265309610415919,EURUSD,base_4x8,4,8
10,VAR1,9,179,37.888978677777246,EURUSD,base_4x8,4,8
10,ARHinc,9,179,0.6039990361655712,EURUSD,base_4x8,4,8
10,KernelARH,9,0,NA,EURUSD,base_4x8,4,8
10,VAR1,10,179,39.86016875654303,EURUSD,base_4x8,4,8
10,ARHinc,10,179,0.5994336089147116,EURUSD,base_4x8,4,8
10,KernelARH,10,0,NA,EURUSD,base_4x8,4,8
10,VAR1,11,179,40.63308318696313,EURUSD,base_4x8,4,8
10,ARHinc,11,179,0.6022845354360057,EURUSD,base_4x8,4,8
10,KernelARH,11,0,NA,EURUSD,base_4x8,4,8
10,VAR1,12,179,40.48864927726134,EURUSD,base_4x8,4,8
10,ARHinc,12,179,0.5984399180585368,EURUSD,base_4x8,4,8
10,KernelARH,12,0,NA,EURUSD,base_4x8,4,8
10,VAR1,13,179,39.94937159138971,EURUSD,base_4x8,4,8
10,ARHinc,13,179,0.6047169102044654,EURUSD,base_4x8,4,8
10,KernelARH,13,0,NA,EURUSD,base_4x8,4,8
10,VAR1,14,179,39.878195458029055,EURUSD,base_4x8,4,8
10,ARHinc,14,179,0.6052805837099142,EURUSD,base_4x8,4,8
10,KernelARH,14,0,NA,EURUSD,base_4x8,4,8
10,VAR1,15,179,41.74885302265882,EURUSD,base_4x8,4,8
10,ARHinc,15,179,0.6079748748760544,EURUSD,base_4x8,4,8
10,KernelARH,15,0,NA,EURUSD,base_4x8,4,8
1,VAR1,2,179,0.4687177816820534,EURUSD,coarse_4x6,4,6
1,ARHinc,2,179,0.4619355317224101,EURUSD,coarse_4x6,4,6
1,KernelARH,2,179,0.47475549170030074,EURUSD,coarse_4x6,4,6
1,VAR1,3,179,0.49212968901632614,EURUSD,coarse_4x6,4,6
1,ARHinc,3,179,0.43996949730187723,EURUSD,coarse_4x6,4,6
1,KernelARH,3,179,0.45361365714326674,EURUSD,coarse_4x6,4,6
1,VAR1,4,179,0.58329384206424,EURUSD,coarse_4x6,4,6
1,ARHinc,4,179,0.43352901155954165,EURUSD,coarse_4x6,4,6
1,KernelARH,4,179,0.44732708551776146,EURUSD,coarse_4x6,4,6
1,VAR1,5,179,0.924264899211593,EURUSD,coarse_4x6,4,6
1,ARHinc,5,179,0.43063154132294934,EURUSD,coarse_4x6,4,6
1,KernelARH,5,179,0.4447082416164771,EURUSD,coarse_4x6,4,6
1,VAR1,6,179,1.0584067714647436,EURUSD,coarse_4x6,4,6
1,ARHinc,6,179,0.43006763717837204,EURUSD,coarse_4x6,4,6
1,KernelARH,6,179,0.4488229454505692,EURUSD,coarse_4x6,4,6
1,VAR1,7,179,1.0891475509382884,EURUSD,coarse_4x6,4,6
1,ARHinc,7,179,0.43048885873368614,EURUSD,coarse_4x6,4,6
1,KernelARH,7,179,0.44647619670942684,EURUSD,coarse_4x6,4,6
1,VAR1,8,179,1.243491140029469,EURUSD,coarse_4x6,4,6
1,ARHinc,8,179,0.4319347804110699,EURUSD,coarse_4x6,4,6
1,KernelARH,8,179,0.45633150997438743,EURUSD,coarse_4x6,4,6
1,VAR1,9,179,1.5027695136426449,EURUSD,coarse_4x6,4,6
1,ARHinc,9,179,0.432292183699585,EURUSD,coarse_4x6,4,6
1,KernelARH,9,0,NA,EURUSD,coarse_4x6,4,6
1,VAR1,10,179,1.5996298854826452,EURUSD,coarse_4x6,4,6
1,ARHinc,10,179,0.43359049449533094,EURUSD,coarse_4x6,4,6
1,KernelARH,10,0,NA,EURUSD,coarse_4x6,4,6
1,VAR1,11,179,1.8255253589333376,EURUSD,coarse_4x6,4,6
1,ARHinc,11,179,0.43895761531727917,EURUSD,coarse_4x6,4,6
1,KernelARH,11,0,NA,EURUSD,coarse_4x6,4,6
1,VAR1,12,179,1.8513606805477716,EURUSD,coarse_4x6,4,6
1,ARHinc,12,179,0.43558129524689315,EURUSD,coarse_4x6,4,6
1,KernelARH,12,0,NA,EURUSD,coarse_4x6,4,6
1,VAR1,13,179,1.9753912476299782,EURUSD,coarse_4x6,4,6
1,ARHinc,13,179,0.43777444027818996,EURUSD,coarse_4x6,4,6
1,KernelARH,13,0,NA,EURUSD,coarse_4x6,4,6
1,VAR1,14,179,1.9326347118969247,EURUSD,coarse_4x6,4,6
1,ARHinc,14,179,0.43925566186893,EURUSD,coarse_4x6,4,6
1,KernelARH,14,0,NA,EURUSD,coarse_4x6,4,6
1,VAR1,15,179,2.011922213242644,EURUSD,coarse_4x6,4,6
1,ARHinc,15,179,0.43984389874388774,EURUSD,coarse_4x6,4,6
1,KernelARH,15,0,NA,EURUSD,coarse_4x6,4,6
5,VAR1,2,179,0.5754672593951939,EURUSD,coarse_4x6,4,6
5,ARHinc,2,179,0.547502253879346,EURUSD,coarse_4x6,4,6
5,KernelARH,2,179,0.6274703875440392,EURUSD,coarse_4x6,4,6
5,VAR1,3,179,0.7960799242533194,EURUSD,coarse_4x6,4,6
5,ARHinc,3,179,0.539380268315348,EURUSD,coarse_4x6,4,6
5,KernelARH,3,179,0.6365436653854181,EURUSD,coarse_4x6,4,6
5,VAR1,4,179,1.3866727250024393,EURUSD,coarse_4x6,4,6
5,ARHinc,4,179,0.5444479486501441,EURUSD,coarse_4x6,4,6
5,KernelARH,4,179,0.6287583116944118,EURUSD,coarse_4x6,4,6
5,VAR1,5,179,2.1270487957661337,EURUSD,coarse_4x6,4,6
5,ARHinc,5,179,0.5397540862236504,EURUSD,coarse_4x6,4,6
5,KernelARH,5,179,0.5896807986273293,EURUSD,coarse_4x6,4,6
5,VAR1,6,179,2.3220501736830297,EURUSD,coarse_4x6,4,6
5,ARHinc,6,179,0.5360950748690367,EURUSD,coarse_4x6,4,6
5,KernelARH,6,179,0.6028750580694199,EURUSD,coarse_4x6,4,6
5,VAR1,7,179,2.4303172864982563,EURUSD,coarse_4x6,4,6
5,ARHinc,7,179,0.5385886615899923,EURUSD,coarse_4x6,4,6
5,KernelARH,7,179,0.5859034748756751,EURUSD,coarse_4x6,4,6
5,VAR1,8,179,2.515282974349142,EURUSD,coarse_4x6,4,6
5,ARHinc,8,179,0.5372929075709584,EURUSD,coarse_4x6,4,6
5,KernelARH,8,179,0.5962439505021724,EURUSD,coarse_4x6,4,6
5,VAR1,9,179,2.681029883080124,EURUSD,coarse_4x6,4,6
5,ARHinc,9,179,0.5374983996055535,EURUSD,coarse_4x6,4,6
5,KernelARH,9,0,NA,EURUSD,coarse_4x6,4,6
5,VAR1,10,179,2.8068577593346693,EURUSD,coarse_4x6,4,6
5,ARHinc,10,179,0.5340059337468621,EURUSD,coarse_4x6,4,6
5,KernelARH,10,0,NA,EURUSD,coarse_4x6,4,6
5,VAR1,11,179,2.9071737123769306,EURUSD,coarse_4x6,4,6
5,ARHinc,11,179,0.5345451349598538,EURUSD,coarse_4x6,4,6
5,KernelARH,11,0,NA,EURUSD,coarse_4x6,4,6
5,VAR1,12,179,3.022985579630624,EURUSD,coarse_4x6,4,6
5,ARHinc,12,179,0.5478155481331423,EURUSD,coarse_4x6,4,6
5,KernelARH,12,0,NA,EURUSD,coarse_4x6,4,6
5,VAR1,13,179,3.0412322572103987,EURUSD,coarse_4x6,4,6
5,ARHinc,13,179,0.5438481075268377,EURUSD,coarse_4x6,4,6
5,KernelARH,13,0,NA,EURUSD,coarse_4x6,4,6
5,VAR1,14,179,3.0599931183695137,EURUSD,coarse_4x6,4,6
5,ARHinc,14,179,0.5485842134895994,EURUSD,coarse_4x6,4,6
5,KernelARH,14,0,NA,EURUSD,coarse_4x6,4,6
5,VAR1,15,179,3.0577250727087493,EURUSD,coarse_4x6,4,6
5,ARHinc,15,179,0.5355704767242121,EURUSD,coarse_4x6,4,6
5,KernelARH,15,0,NA,EURUSD,coarse_4x6,4,6
10,VAR1,2,179,0.6822875991849114,EURUSD,coarse_4x6,4,6
10,ARHinc,2,179,0.5906132938767242,EURUSD,coarse_4x6,4,6
10,KernelARH,2,179,0.7324825307632582,EURUSD,coarse_4x6,4,6
10,VAR1,3,179,0.9427848780025173,EURUSD,coarse_4x6,4,6
10,ARHinc,3,179,0.6110166171080237,EURUSD,coarse_4x6,4,6
10,KernelARH,3,179,0.7297380135349684,EURUSD,coarse_4x6,4,6
10,VAR1,4,179,1.5700334797731372,EURUSD,coarse_4x6,4,6
10,ARHinc,4,179,0.5943551302007846,EURUSD,coarse_4x6,4,6
10,KernelARH,4,179,0.7487629303920866,EURUSD,coarse_4x6,4,6
10,VAR1,5,179,2.373390860919049,EURUSD,coarse_4x6,4,6
10,ARHinc,5,179,0.5957091470796911,EURUSD,coarse_4x6,4,6
10,KernelARH,5,179,0.7342128704380545,EURUSD,coarse_4x6,4,6
10,VAR1,6,179,2.328965450501096,EURUSD,coarse_4x6,4,6
10,ARHinc,6,179,0.5960791661251383,EURUSD,coarse_4x6,4,6
10,KernelARH,6,179,0.7073102301490282,EURUSD,coarse_4x6,4,6
10,VAR1,7,179,2.4775233955648335,EURUSD,coarse_4x6,4,6
10,ARHinc,7,179,0.5968930108136288,EURUSD,coarse_4x6,4,6
10,KernelARH,7,179,0.6900192067819253,EURUSD,coarse_4x6,4,6
10,VAR1,8,179,2.3848122062589296,EURUSD,coarse_4x6,4,6
10,ARHinc,8,179,0.5995737563493294,EURUSD,coarse_4x6,4,6
10,KernelARH,8,179,0.7055030170934323,EURUSD,coarse_4x6,4,6
10,VAR1,9,179,2.445042812757446,EURUSD,coarse_4x6,4,6
10,ARHinc,9,179,0.5949025242830455,EURUSD,coarse_4x6,4,6
10,KernelARH,9,0,NA,EURUSD,coarse_4x6,4,6
10,VAR1,10,179,2.7464122156373514,EURUSD,coarse_4x6,4,6
10,ARHinc,10,179,0.6002618048012858,EURUSD,coarse_4x6,4,6
10,KernelARH,10,0,NA,EURUSD,coarse_4x6,4,6
10,VAR1,11,179,2.8078007652127375,EURUSD,coarse_4x6,4,6
10,ARHinc,11,179,0.5996899525352962,EURUSD,coarse_4x6,4,6
10,KernelARH,11,0,NA,EURUSD,coarse_4x6,4,6
10,VAR1,12,179,2.8367110859702764,EURUSD,coarse_4x6,4,6
10,ARHinc,12,179,0.6001748529770168,EURUSD,coarse_4x6,4,6
10,KernelARH,12,0,NA,EURUSD,coarse_4x6,4,6
10,VAR1,13,179,2.8724977913840077,EURUSD,coarse_4x6,4,6
10,ARHinc,13,179,0.6034905519423688,EURUSD,coarse_4x6,4,6
10,KernelARH,13,0,NA,EURUSD,coarse_4x6,4,6
10,VAR1,14,179,2.839529466426427,EURUSD,coarse_4x6,4,6
10,ARHinc,14,179,0.602446424721534,EURUSD,coarse_4x6,4,6
10,KernelARH,14,0,NA,EURUSD,coarse_4x6,4,6
10,VAR1,15,179,2.7540269690659547,EURUSD,coarse_4x6,4,6
10,ARHinc,15,179,0.5999478244684266,EURUSD,coarse_4x6,4,6
10,KernelARH,15,0,NA,EURUSD,coarse_4x6,4,6
1,VAR1,2,179,0.6355439437411209,EURUSD,rich_5x10,5,10
1,ARHinc,2,179,0.6050137629117617,EURUSD,rich_5x10,5,10
1,KernelARH,2,179,0.6476856024444221,EURUSD,rich_5x10,5,10
1,VAR1,3,179,3.1543746928634566,EURUSD,rich_5x10,5,10
1,ARHinc,3,179,0.2893818744931859,EURUSD,rich_5x10,5,10
1,KernelARH,3,179,0.3150401786205329,EURUSD,rich_5x10,5,10
1,VAR1,4,179,9.874184135407639,EURUSD,rich_5x10,5,10
1,ARHinc,4,179,0.24867752036150292,EURUSD,rich_5x10,5,10
1,KernelARH,4,179,0.27688456208229506,EURUSD,rich_5x10,5,10
1,VAR1,5,179,23.550272767874397,EURUSD,rich_5x10,5,10
1,ARHinc,5,179,0.22673082430686867,EURUSD,rich_5x10,5,10
1,KernelARH,5,179,0.24558342367447428,EURUSD,rich_5x10,5,10
1,VAR1,6,179,51.88190883558928,EURUSD,rich_5x10,5,10
1,ARHinc,6,179,0.20754147915169452,EURUSD,rich_5x10,5,10
1,KernelARH,6,179,0.24392532104377043,EURUSD,rich_5x10,5,10
1,VAR1,7,179,79.6864717241043,EURUSD,rich_5x10,5,10
1,ARHinc,7,179,0.1939858096275213,EURUSD,rich_5x10,5,10
1,KernelARH,7,179,0.23830725977913428,EURUSD,rich_5x10,5,10
1,VAR1,8,179,87.08369612758803,EURUSD,rich_5x10,5,10
1,ARHinc,8,179,0.19636923284991872,EURUSD,rich_5x10,5,10
1,KernelARH,8,179,0.2402405171190711,EURUSD,rich_5x10,5,10
1,VAR1,9,179,121.2316612839159,EURUSD,rich_5x10,5,10
1,ARHinc,9,179,0.19717364096418855,EURUSD,rich_5x10,5,10
1,KernelARH,9,0,NA,EURUSD,rich_5x10,5,10
1,VAR1,10,179,180.16304889166352,EURUSD,rich_5x10,5,10
1,ARHinc,10,179,0.19946279386784574,EURUSD,rich_5x10,5,10
1,KernelARH,10,0,NA,EURUSD,rich_5x10,5,10
1,VAR1,11,179,232.96081690512958,EURUSD,rich_5x10,5,10
1,ARHinc,11,179,0.2038288271499195,EURUSD,rich_5x10,5,10
1,KernelARH,11,0,NA,EURUSD,rich_5x10,5,10
1,VAR1,12,179,369.2277822436625,EURUSD,rich_5x10,5,10
1,ARHinc,12,179,0.21012227318301685,EURUSD,rich_5x10,5,10
1,KernelARH,12,0,NA,EURUSD,rich_5x10,5,10
1,VAR1,13,179,442.7997977381904,EURUSD,rich_5x10,5,10
1,ARHinc,13,179,0.1963686540123773,EURUSD,rich_5x10,5,10
1,KernelARH,13,0,NA,EURUSD,rich_5x10,5,10
1,VAR1,14,179,555.1311155622802,EURUSD,rich_5x10,5,10
1,ARHinc,14,179,0.20062830738009851,EURUSD,rich_5x10,5,10
1,KernelARH,14,0,NA,EURUSD,rich_5x10,5,10
1,VAR1,15,179,597.7937166233527,EURUSD,rich_5x10,5,10
1,ARHinc,15,179,0.20740071384521486,EURUSD,rich_5x10,5,10
1,KernelARH,15,0,NA,EURUSD,rich_5x10,5,10
5,VAR1,2,179,1.0059925362636226,EURUSD,rich_5x10,5,10
5,ARHinc,2,179,0.6878713242953782,EURUSD,rich_5x10,5,10
5,KernelARH,2,179,0.8092077388774971,EURUSD,rich_5x10,5,10
5,VAR1,3,179,7.6962840635141605,EURUSD,rich_5x10,5,10
5,ARHinc,3,179,0.4123739514354872,EURUSD,rich_5x10,5,10
5,KernelARH,3,179,0.5347581140763616,EURUSD,rich_5x10,5,10
5,VAR1,4,179,21.727959294192452,EURUSD,rich_5x10,5,10
5,ARHinc,4,179,0.38890814191085504,EURUSD,rich_5x10,5,10
5,KernelARH,4,179,0.47911790746706723,EURUSD,rich_5x10,5,10
5,VAR1,5,179,41.67153238615495,EURUSD,rich_5x10,5,10
5,ARHinc,5,179,0.3838247750603868,EURUSD,rich_5x10,5,10
5,KernelARH,5,179,0.5089364532969047,EURUSD,rich_5x10,5,10
5,VAR1,6,179,89.96350447120282,EURUSD,rich_5x10,5,10
5,ARHinc,6,179,0.36325909058989037,EURUSD,rich_5x10,5,10
5,KernelARH,6,179,0.49733146787318483,EURUSD,rich_5x10,5,10
5,VAR1,7,179,116.42186968044507,EURUSD,rich_5x10,5,10
5,ARHinc,7,179,0.36655863299695224,EURUSD,rich_5x10,5,10
5,KernelARH,7,179,0.4933673145052499,EURUSD,rich_5x10,5,10
5,VAR1,8,179,119.60441165770057,EURUSD,rich_5x10,5,10
5,ARHinc,8,179,0.3691355504145554,EURUSD,rich_5x10,5,10
5,KernelARH,8,179,0.4714941975730782,EURUSD,rich_5x10,5,10
5,VAR1,9,179,148.3287974289277,EURUSD,rich_5x10,5,10
5,ARHinc,9,179,0.37883728219782015,EURUSD,rich_5x10,5,10
5,KernelARH,9,0,NA,EURUSD,rich_5x10,5,10
5,VAR1,10,179,168.33396137370178,EURUSD,rich_5x10,5,10
5,ARHinc,10,179,0.3823995954379707,EURUSD,rich_5x10,5,10
5,KernelARH,10,0,NA,EURUSD,rich_5x10,5,10
5,VAR1,11,179,209.9871525612718,EURUSD,rich_5x10,5,10
5,ARHinc,11,179,0.37927959524506294,EURUSD,rich_5x10,5,10
5,KernelARH,11,0,NA,EURUSD,rich_5x10,5,10
5,VAR1,12,179,278.9558027053738,EURUSD,rich_5x10,5,10
5,ARHinc,12,179,0.3752215152078399,EURUSD,rich_5x10,5,10
5,KernelARH,12,0,NA,EURUSD,rich_5x10,5,10
5,VAR1,13,179,277.85662498764145,EURUSD,rich_5x10,5,10
5,ARHinc,13,179,0.37887484297527096,EURUSD,rich_5x10,5,10
5,KernelARH,13,0,NA,EURUSD,rich_5x10,5,10
5,VAR1,14,179,301.0929945390195,EURUSD,rich_5x10,5,10
5,ARHinc,14,179,0.3768181986303614,EURUSD,rich_5x10,5,10
5,KernelARH,14,0,NA,EURUSD,rich_5x10,5,10
5,VAR1,15,179,313.88251371596596,EURUSD,rich_5x10,5,10
5,ARHinc,15,179,0.3765735166694294,EURUSD,rich_5x10,5,10
5,KernelARH,15,0,NA,EURUSD,rich_5x10,5,10
10,VAR1,2,179,1.067681009976093,EURUSD,rich_5x10,5,10
10,ARHinc,2,179,0.8032972502540222,EURUSD,rich_5x10,5,10
10,KernelARH,2,179,0.911630775746885,EURUSD,rich_5x10,5,10
10,VAR1,3,179,8.37943606041319,EURUSD,rich_5x10,5,10
10,ARHinc,3,179,0.5369124239367252,EURUSD,rich_5x10,5,10
10,KernelARH,3,179,0.7010800216887945,EURUSD,rich_5x10,5,10
10,VAR1,4,179,20.62088382746229,EURUSD,rich_5x10,5,10
10,ARHinc,4,179,0.4908474058764707,EURUSD,rich_5x10,5,10
10,KernelARH,4,179,0.6351432908694822,EURUSD,rich_5x10,5,10
10,VAR1,5,179,40.13000367397359,EURUSD,rich_5x10,5,10
10,ARHinc,5,179,0.45846030890495887,EURUSD,rich_5x10,5,10
10,KernelARH,5,179,0.6828161072453631,EURUSD,rich_5x10,5,10
10,VAR1,6,179,77.59143416145888,EURUSD,rich_5x10,5,10
10,ARHinc,6,179,0.45572013839466946,EURUSD,rich_5x10,5,10
10,KernelARH,6,179,0.7112805288115783,EURUSD,rich_5x10,5,10
10,VAR1,7,179,89.14401902298174,EURUSD,rich_5x10,5,10
10,ARHinc,7,179,0.45330460802843353,EURUSD,rich_5x10,5,10
10,KernelARH,7,179,0.6582237590871515,EURUSD,rich_5x10,5,10
10,VAR1,8,179,91.87313231696737,EURUSD,rich_5x10,5,10
10,ARHinc,8,179,0.4535065188553237,EURUSD,rich_5x10,5,10
10,KernelARH,8,179,0.6475367825946656,EURUSD,rich_5x10,5,10
10,VAR1,9,179,111.3787514268742,EURUSD,rich_5x10,5,10
10,ARHinc,9,179,0.4508904163565228,EURUSD,rich_5x10,5,10
10,KernelARH,9,0,NA,EURUSD,rich_5x10,5,10
10,VAR1,10,179,126.22635082915654,EURUSD,rich_5x10,5,10
10,ARHinc,10,179,0.45234308904499915,EURUSD,rich_5x10,5,10
10,KernelARH,10,0,NA,EURUSD,rich_5x10,5,10
10,VAR1,11,179,143.12917132504512,EURUSD,rich_5x10,5,10
10,ARHinc,11,179,0.45083128787117743,EURUSD,rich_5x10,5,10
10,KernelARH,11,0,NA,EURUSD,rich_5x10,5,10
10,VAR1,12,179,162.81080117721373,EURUSD,rich_5x10,5,10
10,ARHinc,12,179,0.45146473406042453,EURUSD,rich_5x10,5,10
10,KernelARH,12,0,NA,EURUSD,rich_5x10,5,10
10,VAR1,13,179,169.55823992448313,EURUSD,rich_5x10,5,10
10,ARHinc,13,179,0.4574754390921166,EURUSD,rich_5x10,5,10
10,KernelARH,13,0,NA,EURUSD,rich_5x10,5,10
10,VAR1,14,179,170.19397034767016,EURUSD,rich_5x10,5,10
10,ARHinc,14,179,0.45781556224919095,EURUSD,rich_5x10,5,10
10,KernelARH,14,0,NA,EURUSD,rich_5x10,5,10
10,VAR1,15,179,173.15063467248814,EURUSD,rich_5x10,5,10
10,ARHinc,15,179,0.4618289255684855,EURUSD,rich_5x10,5,10
10,KernelARH,15,0,NA,EURUSD,rich_5x10,5,10
1,VAR1,2,223,0.9756426403865887,USDZAR,base_4x8,4,8
1,ARHinc,2,223,0.7137512268638355,USDZAR,base_4x8,4,8
1,KernelARH,2,223,0.7295863339422217,USDZAR,base_4x8,4,8
1,VAR1,3,223,3.709170464088665,USDZAR,base_4x8,4,8
1,ARHinc,3,223,0.6225310695371559,USDZAR,base_4x8,4,8
1,KernelARH,3,223,0.6303429432146562,USDZAR,base_4x8,4,8
1,VAR1,4,223,8.870819265708931,USDZAR,base_4x8,4,8
1,ARHinc,4,223,0.6078610302809326,USDZAR,base_4x8,4,8
1,KernelARH,4,223,0.62144252079655,USDZAR,base_4x8,4,8
1,VAR1,5,223,14.256394314942513,USDZAR,base_4x8,4,8
1,ARHinc,5,223,0.6087856317187866,USDZAR,base_4x8,4,8
1,KernelARH,5,223,0.6193333694502893,USDZAR,base_4x8,4,8
1,VAR1,6,223,34.29781633761285,USDZAR,base_4x8,4,8
1,ARHinc,6,223,0.6116124940282935,USDZAR,base_4x8,4,8
1,KernelARH,6,223,0.6251110065403642,USDZAR,base_4x8,4,8
1,VAR1,7,223,38.79758383069511,USDZAR,base_4x8,4,8
1,ARHinc,7,223,0.6069421296239834,USDZAR,base_4x8,4,8
1,KernelARH,7,223,0.6250653855565261,USDZAR,base_4x8,4,8
1,VAR1,8,223,52.72471640443,USDZAR,base_4x8,4,8
1,ARHinc,8,223,0.6079451669495148,USDZAR,base_4x8,4,8
1,KernelARH,8,223,0.6249620443574561,USDZAR,base_4x8,4,8
1,VAR1,9,223,90.73267585976969,USDZAR,base_4x8,4,8
1,ARHinc,9,223,0.609574379014685,USDZAR,base_4x8,4,8
1,KernelARH,9,0,NA,USDZAR,base_4x8,4,8
1,VAR1,10,223,98.14286361503045,USDZAR,base_4x8,4,8
1,ARHinc,10,223,0.6088852969200635,USDZAR,base_4x8,4,8
1,KernelARH,10,0,NA,USDZAR,base_4x8,4,8
1,VAR1,11,223,112.34612627773372,USDZAR,base_4x8,4,8
1,ARHinc,11,223,0.6095175872488012,USDZAR,base_4x8,4,8
1,KernelARH,11,0,NA,USDZAR,base_4x8,4,8
1,VAR1,12,223,115.50641017465206,USDZAR,base_4x8,4,8
1,ARHinc,12,223,0.6083908886449193,USDZAR,base_4x8,4,8
1,KernelARH,12,0,NA,USDZAR,base_4x8,4,8
1,VAR1,13,223,127.8004572867701,USDZAR,base_4x8,4,8
1,ARHinc,13,223,0.6041717739419359,USDZAR,base_4x8,4,8
1,KernelARH,13,0,NA,USDZAR,base_4x8,4,8
1,VAR1,14,223,127.64590154060289,USDZAR,base_4x8,4,8
1,ARHinc,14,223,0.6051675371288389,USDZAR,base_4x8,4,8
1,KernelARH,14,0,NA,USDZAR,base_4x8,4,8
